日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2020-07-22,688418,32.0,41.99,51.2,31.16,299691,1174689758.0,123.32,158.4,25.74,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99,41.99,41.99,41.99,31.7,46.46,43.61,40.51,24.77,39.44,27.05,20.74,20.43,18.74
2020-07-23,688418,42.5,55.3,55.3,42.5,210587,1011476990.0,30.48,31.7,13.31,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,48.64,48.64,48.64,48.64,11.21,9.04,6.69,-5.26,5.88,-3.53,-8.32,-8.55,-9.84,-13.67
2020-07-24,688418,53.98,54.42,61.5,48.89,225664,1237148922.0,22.8,-1.59,-0.88,57.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,13.11,50.57,50.57,50.57,50.57,10.8,8.42,-3.73,7.59,-1.97,-6.84,-7.07,-8.38,-12.27,-15.93
2020-07-27,688418,56.0,58.0,60.3,49.03,152349,839662008.0,20.71,6.58,3.58,38.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,12.79,25.43,52.43,52.43,52.43,52.43,1.72,-9.67,0.95,-8.02,-12.59,-12.81,-14.03,-17.69,-21.12,-22.6
2020-07-28,688418,55.55,52.61,59.0,52.2,129011,718542410.0,11.72,-9.29,-5.39,32.72,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,5.94,17.82,15.52,52.46,52.46,52.46,52.46,-0.42,11.29,1.41,-3.63,-3.88,-5.23,-9.26,-13.04,-14.67,-11.42
2020-07-29,688418,50.55,51.33,52.39,48.55,127733,646747188.0,7.3,-2.43,-1.28,32.39,0.0,0.0,0.0,0.0,0.0,5.46,13.9,26.67,24.2,21.52,54.33,52.27,52.27,52.27,14.07,3.94,-1.23,-1.48,-2.86,-6.99,-10.87,-12.55,-9.21,-15.47
2020-07-30,688418,50.58,54.0,58.55,48.81,174636,920183358.0,18.98,5.2,2.67,44.29,0.0,0.0,0.0,0.0,4.9,13.3,26.0,23.54,20.88,7.33,54.07,52.52,52.52,52.52,-1.2,-6.11,-6.35,-7.67,-11.59,-15.28,-16.87,-13.7,-19.65,-22.46
2020-07-31,688418,52.5,49.22,53.35,48.5,151868,768183636.0,8.98,-8.85,-4.78,38.51,0.0,0.0,0.0,5.57,14.02,26.8,24.33,21.65,8.02,20.72,53.03,52.11,52.11,52.11,3.01,2.74,1.3,-3.01,-7.05,-8.8,-5.32,-11.84,-14.93,-16.46
2020-08-03,688418,48.5,49.0,50.7,47.28,119066,582007740.0,6.95,-0.45,-0.22,30.19,0.0,0.0,8.29,16.96,30.08,27.54,24.79,10.81,23.84,12.84,51.23,51.76,51.76,51.76,3.2,1.76,-2.57,-6.63,-8.39,-4.9,-11.45,-14.55,-16.08,-15.82
2020-08-04,688418,49.7,49.15,50.57,48.12,105003,519927602.0,5.0,0.31,0.15,26.63,0.0,6.4,14.92,27.81,25.31,22.61,8.87,21.67,10.87,5.36,50.54,51.5,51.5,51.5,1.44,-2.87,-6.92,-8.67,-5.19,-11.72,-14.81,-16.34,-16.07,-13.67
2020-08-05,688418,49.36,48.44,49.86,46.14,94115,448696706.0,7.57,-1.44,-0.71,23.87,10.97,19.85,33.29,30.69,27.87,13.55,26.9,15.63,9.88,9.6,49.96,52.15,51.22,51.22,-1.45,-5.55,-7.33,-3.8,-10.43,-13.56,-15.11,-14.84,-12.41,-10.61
