日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2022-09-19,301327,235.11,210.5,248.0,208.99,84253,1905895522.0,16.43,-11.37,-27.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5,210.5,210.5,210.5,12.83,8.0,8.08,11.72,14.99,17.85,14.57,14.49,12.61,14.2
2022-09-20,301327,209.1,231.58,237.51,209.1,62055,1396197415.0,13.5,10.01,21.08,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,221.04,221.04,221.04,221.04,-1.83,-1.76,1.55,4.52,7.12,4.15,4.07,2.36,3.8,5.45
2022-09-21,301327,225.0,207.0,227.35,204.0,42717,916261886.0,10.08,-10.61,-24.58,18.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.57,16.43,216.36,216.36,216.36,216.36,9.9,13.61,16.93,19.85,16.51,16.43,14.52,16.13,17.98,17.29
2022-09-22,301327,199.98,222.0,227.5,197.9,50527,1088748867.0,14.3,7.25,15.0,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,20.02,14.88,217.77,217.77,217.77,217.77,5.94,9.03,11.75,8.64,8.56,6.78,8.28,10.0,9.36,26.08
2022-09-23,301327,219.95,230.67,235.18,218.44,37075,847037168.0,7.54,3.91,8.67,15.93,0.0,0.0,0.0,0.0,0.0,0.0,13.53,8.73,4.08,4.15,220.35,220.35,220.35,220.35,4.93,7.55,4.56,4.48,2.77,4.21,5.87,5.25,21.34,23.55
2022-09-26,301327,234.95,232.22,242.05,230.77,35871,848459453.0,4.89,0.67,1.55,15.41,0.0,0.0,0.0,0.0,0.0,7.47,2.92,-1.48,-1.42,1.91,224.69,222.33,222.33,222.33,6.83,3.86,3.78,2.08,3.52,5.16,4.55,20.53,22.72,20.39
2022-09-27,301327,229.0,237.3,248.08,228.99,38256,921304770.0,8.22,2.19,5.08,16.44,0.0,0.0,0.0,0.0,8.3,3.72,-0.72,-0.65,2.7,5.7,225.84,224.47,224.47,224.47,1.64,1.56,-0.11,1.3,2.91,2.31,17.95,20.1,17.82,20.73
2022-09-28,301327,237.0,233.0,241.18,231.21,27221,643707781.0,4.2,-1.81,-4.3,11.7,0.0,0.0,0.0,7.26,2.72,-1.67,-1.6,1.72,4.69,7.3,231.04,225.53,225.53,225.53,3.43,1.74,3.17,4.81,4.2,20.13,22.31,19.99,22.96,19.69
2022-09-29,301327,236.0,220.29,241.0,212.16,39521,885935312.0,12.38,-5.45,-12.71,16.98,0.0,0.0,16.89,11.95,7.16,7.23,10.85,14.09,16.93,13.68,230.7,224.95,224.95,224.95,7.61,9.12,10.86,10.21,27.06,29.37,26.91,30.06,26.6,23.47
2022-09-30,301327,220.3,235.0,237.05,220.3,33798,781232662.0,7.6,6.68,14.71,14.52,0.0,12.57,7.81,3.2,3.27,6.75,9.87,12.61,9.48,9.4,231.56,225.96,225.96,225.96,2.29,3.92,3.31,19.11,21.27,18.97,21.91,18.67,15.74,13.12
