日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2021-05-21,688359,30.0,39.0,39.0,27.28,165624,502405856.0,106.26,253.58,27.97,79.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,-9.13,-14.46,-5.38,-0.82,-7.82,-10.28,-2.92,8.44,10.77,11.1
2021-05-24,688359,32.26,30.82,35.44,29.92,99985,325793856.0,14.15,-20.97,-8.18,47.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,34.91,34.91,34.91,34.91,8.24,19.73,25.5,16.65,13.53,22.84,37.22,40.17,40.59,33.78
2021-05-25,688359,31.5,32.7,33.36,30.5,73777,238370241.0,9.28,6.1,1.88,35.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87,16.2,34.17,34.17,34.17,34.17,12.84,18.29,9.94,7.0,15.78,29.33,32.11,32.51,26.09,23.94
2021-05-26,688359,31.96,35.24,36.9,31.3,68219,228618994.0,17.13,7.77,2.54,32.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,13.23,6.58,34.44,34.44,34.44,34.44,9.76,2.01,-0.71,7.43,20.01,22.59,22.96,17.0,15.01,3.01
2021-05-27,688359,34.6,35.2,38.68,34.21,58672,211476613.0,12.68,-0.11,-0.04,28.08,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.6,-2.48,7.86,34.59,34.59,34.59,34.59,2.13,-0.6,7.56,20.14,22.73,23.1,17.13,15.14,3.12,5.68
2021-05-28,688359,35.12,33.58,35.95,33.36,37260,128872120.0,7.36,-4.6,-1.62,17.83,0.0,0.0,0.0,0.0,0.0,16.91,6.24,0.0,10.61,15.95,33.51,34.42,34.42,34.42,4.2,12.75,25.94,28.65,29.04,22.78,20.7,8.1,10.78,9.8
2021-05-31,688359,33.75,34.99,34.99,32.7,39180,133202824.0,6.82,4.2,1.41,18.75,0.0,0.0,0.0,0.0,19.27,8.38,2.02,12.84,18.29,9.94,34.34,34.5,34.5,34.5,8.2,20.86,23.46,23.84,17.83,15.83,3.74,6.32,5.37,4.8
2021-06-01,688359,34.59,37.74,37.86,34.59,50169,183480028.0,9.35,7.86,2.75,24.01,0.0,0.0,0.0,12.75,2.46,-3.56,6.68,11.82,3.93,1.16,35.35,34.91,34.91,34.91,12.06,14.47,14.81,9.25,7.39,-3.82,-1.43,-2.31,-2.84,-8.69
2021-06-02,688359,37.8,41.8,42.29,37.15,51967,206755964.0,13.62,10.76,4.06,24.87,0.0,0.0,4.98,-4.6,-10.2,-0.67,4.12,-3.23,-5.81,1.91,36.66,35.67,35.67,35.67,3.35,3.66,-1.36,-3.04,-13.16,-11.0,-11.79,-12.27,-17.56,-23.44
2021-06-03,688359,42.2,41.46,43.2,39.01,33975,137794132.0,10.02,-0.81,-0.34,16.26,0.0,-0.03,-9.15,-14.48,-5.41,-0.85,-7.84,-10.31,-2.95,8.41,37.91,36.25,36.25,36.25,4.51,-0.55,-2.24,-12.45,-10.27,-11.07,-11.55,-16.88,-22.82,-22.33
2021-06-04,688359,40.5,40.05,43.33,39.44,28644,118117552.0,9.38,-3.4,-1.41,13.71,-1.12,-10.14,-15.42,-6.44,-1.93,-8.85,-11.28,-4.01,7.23,9.53,39.21,36.36,36.6,36.6,2.95,1.2,-9.36,-7.12,-7.94,-8.44,-13.96,-20.1,-19.6,-13.26
2021-06-07,688359,40.5,40.16,41.23,38.0,25361,99771329.0,8.06,0.27,0.11,12.14,-6.74,-12.21,-2.89,1.79,-5.39,-7.92,-0.37,11.29,13.68,14.03,40.24,37.29,36.9,36.9,0.92,-9.61,-7.37,-8.19,-8.69,-14.19,-20.32,-19.82,-13.5,-11.48
2021-06-08,688359,40.2,36.0,40.53,35.88,26863,101863445.0,11.58,-10.36,-4.16,12.86,-7.02,2.84,7.8,0.2,-2.48,5.52,17.87,20.4,20.76,14.91,39.89,37.62,36.83,36.83,0.83,3.33,2.42,1.86,-4.28,-11.11,-10.56,-3.5,-1.25,-1.81
2021-06-09,688359,35.88,34.44,36.3,33.81,22556,79435311.0,6.92,-4.33,-1.56,10.79,9.14,14.4,6.33,3.49,11.98,25.08,27.77,28.16,21.95,19.88,38.42,37.54,36.66,36.66,8.01,7.06,6.48,0.06,-7.08,-6.5,0.87,3.22,2.64,3.16
2021-06-10,688359,34.81,36.1,37.2,34.37,26359,94756284.0,8.22,4.82,1.66,12.61,12.54,4.6,1.8,10.15,23.04,25.69,26.07,19.96,17.92,5.62,37.35,37.63,36.62,36.62,2.13,1.58,-4.54,-11.36,-10.8,-3.77,-1.52,-2.08,-1.58,-7.09
2021-06-11,688359,36.0,34.2,36.87,33.0,28356,98847446.0,10.72,-5.26,-1.9,13.57,8.94,6.03,14.73,28.15,30.91,31.3,24.94,22.82,10.0,12.73,36.18,37.69,36.47,36.47,7.22,0.76,-6.43,-5.85,1.58,3.95,3.36,3.89,-1.93,-0.58
2021-06-15,688359,33.47,34.45,36.67,33.47,18532,65623768.0,9.36,0.73,0.25,8.87,4.54,13.12,26.35,29.07,29.46,23.18,21.09,8.46,11.14,10.16,35.04,37.64,36.35,36.35,0.03,-7.11,-6.53,0.84,3.19,2.61,3.13,-2.64,-1.31,2.55
2021-06-16,688359,34.45,31.24,34.46,30.65,22244,71829367.0,11.06,-9.32,-3.21,10.65,23.52,37.98,40.95,41.37,34.52,32.23,18.43,21.37,20.29,19.64,34.09,36.99,36.07,36.07,2.43,3.07,11.2,13.8,13.16,13.73,7.36,8.83,13.09,17.25
2021-06-17,688359,31.78,32.0,32.0,30.6,15267,47760122.0,4.48,2.43,0.76,7.31,38.2,41.18,41.6,34.74,32.45,18.63,21.57,20.49,19.84,12.61,33.6,36.01,35.85,35.85,0.63,8.56,11.09,10.47,11.03,4.81,6.25,10.41,14.47,22.5
2021-06-18,688359,32.15,31.56,32.2,31.16,10990,34648631.0,3.25,-1.38,-0.44,5.26,38.64,39.06,32.32,30.07,16.5,19.38,18.32,17.68,10.59,2.7,32.69,35.02,35.64,35.64,10.08,12.64,12.01,12.58,6.27,7.73,11.95,16.06,24.21,23.57
