日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2021-04-01,688630,46.0,44.1,51.99,39.01,189986,835948624.0,85.23,189.56,28.87,77.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,44.1,44.1,44.1,63.04,75.96,65.99,63.27,38.32,31.04,19.91,18.48,15.65,12.2
2021-04-02,688630,46.5,66.99,71.9,46.2,170126,937177632.0,58.28,51.9,22.89,69.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,55.55,55.55,55.55,55.55,15.84,9.27,7.48,-8.94,-13.73,-21.06,-22.0,-23.87,-26.14,-18.58
2021-04-06,688630,67.0,69.45,77.6,64.1,157486,1103004112.0,20.15,3.67,2.46,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.89,12.17,60.18,60.18,60.18,60.18,5.4,3.67,-12.17,-16.79,-23.86,-24.77,-26.57,-28.75,-21.47,-24.69
2021-04-07,688630,66.6,71.38,73.2,65.18,106879,742962272.0,11.55,2.78,1.93,43.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.24,10.31,19.05,62.98,62.98,62.98,62.98,0.87,-14.54,-19.04,-25.92,-26.8,-28.55,-30.68,-23.59,-26.73,-23.84
2021-04-08,688630,70.5,57.8,72.0,57.8,131163,819381056.0,19.89,-19.02,-13.58,53.42,0.0,0.0,0.0,0.0,0.0,0.0,-10.05,24.39,34.26,26.64,61.94,61.94,61.94,61.94,5.54,-0.02,-8.51,-9.6,-11.76,-14.39,-5.64,-9.52,-5.95,-0.17
2021-04-09,688630,56.16,59.16,61.0,54.16,83635,486201440.0,11.83,2.35,1.36,34.06,0.0,0.0,0.0,0.0,0.0,-4.01,32.75,43.28,35.16,32.94,64.96,61.48,61.48,61.48,-2.32,-10.62,-11.68,-13.79,-16.36,-7.81,-11.6,-8.11,-2.47,2.77
2021-04-12,688630,57.0,50.7,57.79,50.61,80348,428572784.0,12.14,-14.3,-8.46,32.72,0.0,0.0,0.0,0.0,2.73,42.07,53.33,44.64,42.26,20.53,61.7,59.94,59.94,59.94,4.3,3.06,0.59,-2.41,7.57,3.16,7.22,13.81,19.92,17.53
2021-04-13,688630,49.49,50.08,52.88,49.05,48439,246530779.0,7.55,-1.22,-0.62,19.73,0.0,0.0,0.0,5.99,46.59,58.21,49.24,46.79,24.36,17.82,57.82,58.71,58.71,58.71,4.33,1.84,-1.2,8.91,4.43,8.55,15.22,21.41,18.99,10.78
2021-04-14,688630,50.0,51.51,52.25,49.27,44147,224867412.0,5.95,2.86,1.43,17.98,0.0,0.0,5.52,45.93,57.5,48.57,46.13,23.81,17.29,7.33,53.85,57.91,57.91,57.91,-0.99,-3.94,5.88,1.53,5.53,12.02,18.04,15.69,7.71,1.44
2021-04-15,688630,51.0,47.91,51.0,46.66,54401,262353105.0,8.43,-6.99,-3.6,22.15,0.0,11.42,54.09,66.31,56.88,54.31,30.73,23.85,13.33,11.98,51.87,56.91,56.91,56.91,3.28,13.84,9.16,13.46,20.43,26.9,24.38,15.8,9.06,11.83
