日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2023-05-09,836699,15.1,15.15,18.1,15.1,79006,127214196.81,29.27,47.8,4.9,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,15.15,15.15,15.15,-6.01,-25.28,-16.3,-27.39,-27.85,-30.36,-30.3,-30.03,-27.39,-22.57
2023-05-10,836699,14.24,11.6,14.24,11.5,52210,64073856.13,18.09,-23.43,-3.55,49.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39,13.38,13.38,13.38,13.38,-2.41,9.31,-5.17,-5.78,-9.05,-8.97,-8.62,-5.17,1.12,8.53
2023-05-11,836699,11.03,10.72,11.32,10.51,33721,36617408.81,6.98,-7.59,-0.88,32.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22,35.49,12.49,12.49,12.49,12.49,18.28,2.61,1.96,-1.59,-1.49,-1.12,2.61,9.42,17.44,7.74
2023-05-12,836699,10.71,11.74,12.68,10.45,43122,49432180.06,20.8,9.51,1.02,41.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.21,36.27,8.33,12.3,12.3,12.3,12.3,-6.3,-6.9,-10.14,-10.05,-9.71,-6.3,-0.09,7.24,-1.62,-4.68
2023-05-15,836699,10.88,10.75,11.0,10.6,30481,32930576.97,3.41,-8.43,-0.99,29.17,0.0,0.0,0.0,0.0,0.0,0.0,70.75,34.34,6.79,19.62,11.99,11.99,11.99,11.99,1.67,-1.86,-1.77,-1.4,2.33,9.12,17.12,7.44,4.09,3.44
2023-05-16,836699,10.74,10.52,10.93,10.38,19157,20361960.66,5.12,-2.14,-0.23,18.33,0.0,0.0,0.0,0.0,0.0,74.37,37.19,9.06,22.16,5.97,11.07,11.75,11.75,11.75,0.29,0.38,0.76,4.56,11.5,19.68,9.79,6.37,5.7,5.61
2023-05-17,836699,10.54,10.32,10.55,10.27,14026,14516276.54,2.66,-1.9,-0.2,13.42,0.0,0.0,0.0,0.0,76.24,38.66,10.22,23.47,7.11,6.43,10.81,11.54,11.54,11.54,2.33,2.71,6.59,13.66,22.0,11.92,8.43,7.75,7.66,5.62
2023-05-18,836699,10.27,10.4,10.56,10.25,12143,12657913.87,3.0,0.78,0.08,11.62,0.0,0.0,0.0,76.59,38.93,10.44,23.71,7.32,6.63,2.93,10.75,11.4,11.4,11.4,1.92,5.77,12.79,21.06,11.06,7.6,6.92,6.83,4.81,2.79
2023-05-19,836699,10.35,10.49,10.6,10.3,8661,9045638.25,2.88,0.87,0.09,8.29,0.0,0.0,75.73,38.25,9.9,23.11,6.8,6.12,2.43,2.52,10.5,11.3,11.3,11.3,4.86,11.82,20.02,10.1,6.67,6.01,5.91,3.91,1.91,2.38
2023-05-22,836699,10.5,10.75,11.0,10.4,13328,14205574.6,5.72,2.48,0.26,12.75,0.0,74.04,36.92,8.85,21.92,5.77,5.1,1.44,1.54,1.92,10.5,11.24,11.24,11.24,9.12,17.12,7.44,4.09,3.44,3.35,1.4,-0.56,-0.09,-0.84
