日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2020-03-18,837821,27.53,32.26,35.01,27.53,280,899060.0,69.26,198.7,21.46,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,32.26,32.26,32.26,22.6,8.06,8.06,8.59,17.79,17.79,11.59,-45.44,-45.26,-44.45
2020-03-19,837821,39.55,34.5,39.55,33.66,130,445150.0,18.26,6.94,2.24,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,33.38,33.38,33.38,33.38,1.04,1.04,1.54,10.14,10.14,4.35,-48.99,-48.81,-48.06,-45.28
2020-03-20,837821,34.5,34.86,34.86,34.5,80,277440.0,1.04,1.04,0.36,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,14.64,33.87,33.87,33.87,33.87,0.0,0.49,9.01,9.01,3.27,-49.51,-49.34,-48.59,-45.84,-39.41
2020-04-09,837821,34.86,34.86,34.86,34.86,1,3486.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,13.45,0.0,34.12,34.12,34.12,34.12,0.49,9.01,9.01,3.27,-49.51,-49.34,-48.59,-45.84,-39.41,-37.12
2020-04-28,837821,35.01,34.99,35.03,34.99,164,573938.0,0.11,0.37,0.13,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.06,13.03,-0.37,-0.37,34.29,34.29,34.29,34.29,8.6,8.6,2.89,-49.7,-49.53,-48.79,-46.04,-39.64,-37.35,-28.29
2020-04-29,837821,35.0,38.0,38.0,35.0,15,54000.0,8.57,8.6,3.01,0.09,0.0,0.0,0.0,0.0,0.0,0.03,13.0,-0.4,-0.4,0.09,35.44,34.91,34.91,34.91,0.0,-5.26,-53.68,-53.53,-52.84,-50.32,-44.42,-42.32,-33.97,-34.21
2020-04-30,837821,38.0,38.0,38.0,38.0,10,38000.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,-7.87,4.08,-8.26,-8.26,-7.82,0.0,36.14,35.35,35.35,35.35,-5.26,-53.68,-53.53,-52.84,-50.32,-44.42,-42.32,-33.97,-34.21,-34.24
2020-05-06,837821,36.0,36.0,36.0,36.0,30,108000.0,0.0,-5.26,-2.0,0.17,0.0,0.0,0.0,-2.75,9.86,-3.17,-3.17,-2.69,5.56,5.56,36.37,35.43,35.43,35.43,-51.11,-50.94,-50.22,-47.56,-41.33,-39.11,-30.31,-30.56,-30.58,-33.33
2020-06-01,837821,17.6,17.6,17.6,17.6,10,17600.0,0.0,-51.11,-18.4,0.03,0.0,0.0,98.92,124.72,98.07,98.07,99.03,115.91,115.91,104.55,32.92,33.45,33.45,33.45,0.34,1.82,7.27,20.0,24.55,42.56,42.05,41.99,36.36,25.0
2020-06-02,837821,17.0,17.66,17.66,17.0,17,29362.0,3.75,0.34,0.06,0.05,0.0,105.94,132.65,105.06,105.06,106.06,123.53,123.53,111.76,3.53,29.45,31.87,31.87,31.87,1.47,6.91,19.59,24.12,42.07,41.56,41.51,35.9,24.58,24.58
