日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,d-10,d-9,d-8,d-7,d-6,d-5,d-4,d-3,d-2,d-1,5日均,10日均,20日均,30日均,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
2019-07-22,688006,49.0,54.62,74.99,37.68,292839,1459680947.0,136.02,99.13,27.19,79.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.62,54.62,54.62,54.62,-7.54,-7.54,4.14,1.78,2.51,6.13,7.43,24.4,34.29,32.61
2019-07-23,688006,45.0,47.11,50.5,43.12,113201,539197481.0,13.51,-13.75,-7.51,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.91,50.86,50.86,50.86,50.86,7.2,20.74,18.0,18.85,23.05,24.56,44.24,55.7,53.75,70.2
2019-07-24,688006,47.97,50.43,50.5,47.01,106767,526404516.0,7.41,7.05,3.32,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.52,7.42,50.72,50.72,50.72,50.72,12.79,10.23,11.03,14.95,16.36,34.74,45.45,43.62,58.99,51.3
2019-07-25,688006,51.53,54.1,56.88,51.51,152285,831850498.0,10.65,7.28,3.67,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58,-1.96,-1.96,51.56,51.56,51.56,51.56,2.75,3.49,7.15,8.47,25.6,35.58,33.88,48.21,41.04,36.38
2019-07-26,688006,52.48,51.39,55.59,51.39,92111,488452277.0,7.76,-5.01,-2.71,25.04,0.0,0.0,0.0,0.0,0.0,0.0,45.92,-1.73,-1.73,10.68,51.53,51.53,51.53,51.53,8.95,12.8,14.19,32.22,42.73,40.94,56.02,48.47,43.57,31.35
2019-07-29,688006,52.8,55.61,55.99,52.04,109950,600873787.0,7.69,8.21,4.22,29.89,0.0,0.0,0.0,0.0,0.0,44.1,-2.96,-2.96,9.3,6.82,51.73,52.21,52.21,52.21,4.24,5.52,22.19,31.9,30.25,44.18,37.21,32.67,21.38,11.49
2019-07-30,688006,56.0,56.85,57.97,54.02,124773,707322602.0,7.1,2.23,1.24,33.92,0.0,0.0,0.0,0.0,38.82,-6.52,-6.52,5.29,2.91,3.65,53.68,52.87,52.87,52.87,3.22,19.53,29.02,27.41,41.04,34.21,29.78,18.73,9.06,10.13
2019-07-31,688006,57.0,58.19,58.68,55.31,110828,635954639.0,5.93,2.36,1.34,30.13,0.0,0.0,0.0,35.58,-8.7,-8.7,2.84,0.51,1.23,4.81,55.23,53.54,53.54,53.54,16.77,26.05,24.47,37.79,31.12,26.79,16.0,6.55,7.6,13.2
2019-08-01,688006,57.61,64.81,67.95,56.83,164845,1023381020.0,19.11,11.38,6.62,44.81,0.0,0.0,31.95,-11.14,-11.14,0.09,-2.18,-1.48,2.01,3.26,57.37,54.79,54.79,54.79,13.18,11.76,23.72,17.73,13.84,4.15,-4.34,-3.39,1.64,-0.66
2019-08-02,688006,62.0,68.23,73.35,61.6,185555,1249515999.0,18.13,5.28,3.42,50.44,0.0,21.74,-18.02,-18.02,-7.66,-9.76,-9.11,-5.89,-4.74,10.31,60.74,56.13,56.13,56.13,6.16,17.51,11.83,8.13,-1.07,-9.13,-8.24,-3.46,-5.64,-4.47
